date,fiscal_year,refinery_id,refinery_name,operator,sector,crude_processed_tmt,capacity_utilization_pct
2021-10-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,822.1,65.77
2021-10-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1178.58,103.23
2021-10-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1355.33,108.43
2021-10-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,660.49,99.07
2021-10-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,639.36,102.3
2021-10-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,468.92,93.78
2021-10-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,197.75,100.98
2021-10-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,88.1,105.71
2021-10-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,58.76,108.48
2021-10-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1326.27,102.68
2021-10-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,947.16,94.72
2021-10-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,842.51,106.42
2021-10-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,868.52,94.75
2021-10-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,842.47,96.28
2021-10-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1335.16,106.81
2021-10-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,251.72,100.69
2021-10-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,962.67,102.23
2021-10-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,674.67,103.79
2021-10-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2983.55,108.49
2021-10-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3361.27,114.59
2021-10-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1853.77,111.23
2021-11-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1273.03,101.84
2021-11-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1163.76,101.94
2021-11-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1314.27,105.14
2021-11-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,670.89,100.63
2021-11-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,609.06,97.45
2021-11-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,520.19,104.04
2021-11-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,195.51,99.83
2021-11-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,85.14,102.16
2021-11-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,50.38,93.02
2021-11-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1297.76,100.47
2021-11-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,989.05,98.91
2021-11-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,735.56,92.91
2021-11-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,922.12,100.59
2021-11-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,881.37,100.73
2021-11-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1280.7,102.46
2021-11-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,264.09,105.64
2021-11-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1006.82,106.92
2021-11-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,644.6,99.17
2021-11-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2985.32,108.56
2021-11-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3212.76,109.53
2021-11-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1778.48,106.71
2021-12-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1188.3,95.06
2021-12-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1143.56,100.17
2021-12-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1322.83,105.83
2021-12-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,632.61,94.89
2021-12-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,606.63,97.06
2021-12-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,489.15,97.83
2021-12-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,190.16,97.1
2021-12-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,86.51,103.81
2021-12-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,53.34,98.48
2021-12-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1342.4,103.93
2021-12-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,1011.77,101.18
2021-12-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,744.3,94.02
2021-12-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,910.83,99.36
2021-12-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,918.96,105.02
2021-12-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,825.65,66.05
2021-12-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,249.13,99.65
2021-12-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1013.81,107.66
2021-12-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,628.51,96.69
2021-12-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2920.87,106.21
2021-12-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3247.25,110.7
2021-12-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1834.07,110.04
2022-01-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1204.82,96.39
2022-01-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1174.69,102.89
2022-01-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1230.22,98.42
2022-01-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,618.31,92.75
2022-01-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,623.32,99.73
2022-01-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,543.97,108.79
2022-01-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,205.82,105.1
2022-01-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,84.01,100.81
2022-01-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,51.28,94.67
2022-01-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1199.38,92.86
2022-01-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,1011.9,101.19
2022-01-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,812.38,102.62
2022-01-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,952.08,103.86
2022-01-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,904.45,103.37
2022-01-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1296.51,103.72
2022-01-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,255.27,102.11
2022-01-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1013.11,107.59
2022-01-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,642.83,98.9
2022-01-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2972.67,108.1
2022-01-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3014.68,102.77
2022-01-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1772.7,106.36
2022-02-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1312.22,104.98
2022-02-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1182.58,103.58
2022-02-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1143.92,91.51
2022-02-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,727.79,109.17
2022-02-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,635.18,101.63
2022-02-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,508.52,101.7
2022-02-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,193.03,98.57
2022-02-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,82.82,99.38
2022-02-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,55.02,101.58
2022-02-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1334.82,103.34
2022-02-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,1022.97,102.3
2022-02-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,782.71,98.87
2022-02-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,892.81,97.4
2022-02-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,850.0,97.14
2022-02-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1316.5,105.32
2022-02-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,261.93,104.77
2022-02-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,993.1,105.46
2022-02-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,684.37,105.29
2022-02-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2959.67,107.62
2022-02-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3242.53,110.54
2022-02-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1827.05,109.62
2022-03-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1306.31,104.5
2022-03-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1104.75,96.77
2022-03-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1137.6,91.01
2022-03-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,680.32,102.05
2022-03-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,582.51,93.2
2022-03-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,497.98,99.6
2022-03-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,180.41,92.13
2022-03-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,88.35,106.02
2022-03-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,56.76,104.78
2022-03-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1322.69,102.4
2022-03-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,976.23,97.62
2022-03-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,743.18,93.88
2022-03-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,844.05,92.08
2022-03-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,864.39,98.79
2022-03-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1297.29,103.78
2022-03-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,249.09,99.64
2022-03-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,993.46,105.5
2022-03-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,670.85,103.21
2022-03-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3026.12,110.04
2022-03-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2997.57,102.19
2022-03-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1761.93,105.72
2022-04-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1286.54,102.92
2022-04-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1221.43,106.99
2022-04-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,857.99,68.64
2022-04-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,681.24,102.19
2022-04-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,662.94,106.07
2022-04-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,510.77,102.15
2022-04-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,185.64,94.79
2022-04-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,86.37,103.65
2022-04-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,57.28,105.75
2022-04-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1400.13,108.4
2022-04-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,986.8,98.68
2022-04-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,762.96,96.37
2022-04-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,957.0,104.4
2022-04-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,898.37,102.67
2022-04-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1278.66,102.29
2022-04-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,265.34,106.14
2022-04-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1003.23,106.54
2022-04-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,669.87,103.06
2022-04-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2931.95,106.62
2022-04-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3234.58,110.27
2022-04-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1740.27,104.42
2022-05-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1276.79,102.14
2022-05-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1151.53,100.86
2022-05-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1182.76,94.62
2022-05-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,684.55,102.68
2022-05-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,616.8,98.69
2022-05-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,512.91,102.58
2022-05-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,190.29,97.17
2022-05-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,87.02,104.43
2022-05-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,58.34,107.71
2022-05-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1192.48,92.32
2022-05-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,962.23,96.22
2022-05-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,769.22,97.16
2022-05-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,876.24,95.59
2022-05-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,876.26,100.14
2022-05-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1281.47,102.52
2022-05-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,259.4,103.76
2022-05-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,986.84,104.8
2022-05-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,673.6,103.63
2022-05-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2964.26,107.79
2022-05-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3116.16,106.23
2022-05-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1753.22,105.19
2022-06-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1253.6,100.29
2022-06-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1111.4,97.35
2022-06-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1279.92,102.39
2022-06-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,649.39,97.41
2022-06-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,619.06,99.05
2022-06-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,526.49,105.3
2022-06-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,207.04,105.72
2022-06-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,87.98,105.58
2022-06-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,54.59,100.79
2022-06-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1276.12,98.8
2022-06-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,1030.03,103.0
2022-06-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,771.76,97.49
2022-06-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,953.06,103.97
2022-06-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,861.43,98.45
2022-06-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1251.56,100.12
2022-06-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,260.16,104.06
2022-06-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,927.89,98.54
2022-06-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,640.96,98.61
2022-06-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3000.54,109.11
2022-06-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3219.42,109.75
2022-06-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1820.53,109.23
2022-07-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1250.95,100.08
2022-07-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1192.94,104.49
2022-07-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1214.19,97.14
2022-07-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,646.52,96.98
2022-07-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,640.25,102.44
2022-07-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,483.6,96.72
2022-07-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,211.26,107.88
2022-07-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,86.81,104.17
2022-07-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,53.47,98.72
2022-07-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1348.63,104.41
2022-07-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,960.83,96.08
2022-07-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,845.57,106.81
2022-07-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,926.35,101.06
2022-07-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,862.88,98.61
2022-07-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1247.54,99.8
2022-07-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,245.01,98.0
2022-07-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,973.07,103.34
2022-07-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,625.9,96.29
2022-07-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3120.19,113.46
2022-07-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3118.16,106.3
2022-07-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1841.58,110.49
2022-08-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1272.97,101.84
2022-08-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1108.12,97.06
2022-08-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1253.09,100.25
2022-08-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,705.15,105.77
2022-08-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,619.76,99.16
2022-08-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,483.4,96.68
2022-08-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,202.07,103.18
2022-08-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,76.93,92.31
2022-08-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,54.11,99.89
2022-08-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1371.3,106.17
2022-08-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,1001.36,100.14
2022-08-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,829.27,104.75
2022-08-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,885.79,96.63
2022-08-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,568.67,64.99
2022-08-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1245.24,99.62
2022-08-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,257.39,102.96
2022-08-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,981.25,104.2
2022-08-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,603.98,92.92
2022-08-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3088.96,112.33
2022-08-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2029.89,69.2
2022-08-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1802.79,108.17
2022-09-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1247.02,99.76
2022-09-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1152.32,100.93
2022-09-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1257.21,100.58
2022-09-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,649.67,97.45
2022-09-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,650.54,104.09
2022-09-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,491.66,98.33
2022-09-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,192.05,98.07
2022-09-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,79.02,94.82
2022-09-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,53.54,98.84
2022-09-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1269.49,98.28
2022-09-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,893.43,89.34
2022-09-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,735.7,92.93
2022-09-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,821.98,89.67
2022-09-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,875.85,100.1
2022-09-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1331.95,106.56
2022-09-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,238.57,95.43
2022-09-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,978.36,103.9
2022-09-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,650.04,100.01
2022-09-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3021.7,109.88
2022-09-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3229.9,110.11
2022-09-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1907.75,114.46
2022-10-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1274.8,101.98
2022-10-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1116.45,97.79
2022-10-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1234.22,98.74
2022-10-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,660.76,99.11
2022-10-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,615.21,98.43
2022-10-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,538.31,107.66
2022-10-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,202.9,103.61
2022-10-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,78.73,94.47
2022-10-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,55.75,102.92
2022-10-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1250.07,96.78
2022-10-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,1037.71,103.77
2022-10-01,FY 2022-23,REF12,HPCL Mumbai,HPCL,PSU,834.6,105.42
2022-10-01,FY 2022-23,REF13,HPCL Visakhapatnam,HPCL,PSU,917.35,100.07
2022-10-01,FY 2022-23,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,863.58,98.69
2022-10-01,FY 2022-23,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1336.05,106.88
2022-10-01,FY 2022-23,REF16,NRL Numaligarh,NRL (OIL),PSU,245.51,98.2
2022-10-01,FY 2022-23,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,956.84,101.61
2022-10-01,FY 2022-23,REF18,BORL Bina,BPCL (BORL),PSU,631.8,97.2
2022-10-01,FY 2022-23,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2963.18,107.75
2022-10-01,FY 2022-23,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2073.1,70.67
2022-10-01,FY 2022-23,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1847.57,110.85
2022-11-01,FY 2022-23,REF01,IOCL Panipat,IOCL,PSU,1288.84,103.11
2022-11-01,FY 2022-23,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1176.38,103.04
2022-11-01,FY 2022-23,REF03,IOCL Paradip,IOCL,PSU,1326.13,106.09
2022-11-01,FY 2022-23,REF04,IOCL Mathura,IOCL,PSU,646.86,97.03
2022-11-01,FY 2022-23,REF05,IOCL Haldia,IOCL,PSU,595.12,95.22
2022-11-01,FY 2022-23,REF06,IOCL Barauni,IOCL,PSU,516.55,103.31
2022-11-01,FY 2022-23,REF07,IOCL Bongaigaon,IOCL,PSU,196.78,100.49
2022-11-01,FY 2022-23,REF08,IOCL Guwahati,IOCL,PSU,87.35,104.82
2022-11-01,FY 2022-23,REF09,IOCL Digboi,IOCL,PSU,54.62,100.85
2022-11-01,FY 2022-23,REF10,BPCL Kochi,BPCL,PSU,1273.15,98.57
2022-11-01,FY 2022-23,REF11,BPCL Mumbai,BPCL,PSU,1033.7,103.37
